rank,symbol,label,setup_grade,hotness,confidence,readability,readability_label,signal_strength,trend_score,breakout_score,chop_ratio,atr,stop_distance,suggested_shares,reason
1,BTC-USD,SHORT,B,0.6492133450856813,0.7294786843656844,75.49071087214762,CLEAN,0.8945221521192989,-1.906008049775068,-0.3999999999999999,0.38587378527152216,2002.634486607143,3003.951729910714,0,conditions aligned
2,ETH-USD,SHORT,B,0.5957761350619722,0.6613302099132754,69.85606839596228,MIXED,0.7610404163370142,-1.5390756001291463,-0.4900537161163123,0.5073908290356908,67.90560477120536,101.85840715680804,0,conditions aligned
